block,trace_state,pass,cell,pair,role,run_id,session_id,endpoint_role,initiator_role,interval_kind,interval_name,correlation,start_event,end_event,start_producer_seq,end_producer_seq,start_elapsed_ns,end_elapsed_ns,duration_ns
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=3,resize_ack_send_begin,resize_ack_sent,106,107,205245500,205246300,800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=4,resize_ack_send_begin,resize_ack_sent,113,114,205696100,205696900,800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=5,resize_ack_send_begin,resize_ack_sent,124,125,206216300,206217800,1500
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=6,resize_ack_send_begin,resize_ack_sent,131,132,206728000,206728500,500
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_ack_send_begin->resize_ack_sent,epoch=7,resize_ack_send_begin,resize_ack_sent,142,143,207330300,207331200,900
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=1,resize_arm_queue_begin,resize_arm_ready,86,90,202905700,202909900,4200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=2,resize_arm_queue_begin,resize_arm_ready,95,99,203540500,203552700,12200
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=3,resize_arm_queue_begin,resize_arm_ready,104,108,205245200,205253000,7800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=4,resize_arm_queue_begin,resize_arm_ready,111,117,205695600,205713600,18000
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=5,resize_arm_queue_begin,resize_arm_ready,122,126,206215500,206222000,6500
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=6,resize_arm_queue_begin,resize_arm_ready,129,133,206727600,206731100,3500
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,resize_arm_queue_begin->resize_arm_ready,epoch=7,resize_arm_queue_begin,resize_arm_ready,140,144,207329900,207336500,6600
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,data_plane_complete->summary_send_begin,,data_plane_complete,summary_send_begin,155,156,784125300,784130100,4800
2,on,reverse,mw_tcp_mixed,2,source_init,20260715T211759Z.30531-b2-on,ff194a93bb6170e9,DESTINATION,SOURCE,named_local_span,summary_send_begin->summary_sent,,summary_send_begin,summary_sent,156,157,784130100,784133100,3000
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,0,1,165300,1198500,1033200
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,1,2,1198500,1200800,2300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_trace_attached->manifest_complete_send_begin,,socket_trace_attached,manifest_complete_send_begin,2,3,1200800,1399500,198700
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,manifest_complete_send_begin->manifest_complete_sent,,manifest_complete_send_begin,manifest_complete_sent,3,4,1399500,1402500,3000
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,manifest_complete_sent->need_batch_received,,manifest_complete_sent,need_batch_received,4,5,1402500,1690800,288300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,need_batch_received->resize_proposed,,need_batch_received,resize_proposed,5,6,1690800,1700300,9500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_proposed->resize_send_begin,,resize_proposed,resize_send_begin,6,7,1700300,1700700,400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_send_begin->resize_sent,,resize_send_begin,resize_sent,7,8,1700700,1701800,1100
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_sent->planner_begin,,resize_sent,planner_begin,8,9,1701800,1702100,300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,planner_begin->planner_end,,planner_begin,planner_end,9,10,1702100,1710600,8500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,planner_end->first_payload_queued,,planner_end,first_payload_queued,10,11,1710600,1711600,1000
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,first_payload_queued->socket_write_begin,,first_payload_queued,socket_write_begin,11,12,1711600,1754500,42900
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_write_begin->first_socket_write,,socket_write_begin,first_socket_write,12,13,1754500,1760700,6200
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,first_socket_write->resize_ack_received,,first_socket_write,resize_ack_received,13,14,1760700,2158900,398200
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_ack_received->socket_accept_begin,,resize_ack_received,socket_accept_begin,14,15,2158900,2161800,2900
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,15,16,2161800,2193300,31500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,16,17,2193300,2194800,1500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_trace_attached->source_settled,,socket_trace_attached,source_settled,17,18,2194800,2195500,700
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,source_settled->resize_proposed,,source_settled,resize_proposed,18,19,2195500,2196100,600
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_proposed->resize_send_begin,,resize_proposed,resize_send_begin,19,20,2196100,2196200,100
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_send_begin->resize_sent,,resize_send_begin,resize_sent,20,21,2196200,2197800,1600
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_sent->resize_ack_received,,resize_sent,resize_ack_received,21,22,2197800,2646800,449000
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_ack_received->socket_accept_begin,,resize_ack_received,socket_accept_begin,22,23,2646800,2648700,1900
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,23,24,2648700,2694800,46100
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,24,25,2694800,2696300,1500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_trace_attached->source_settled,,socket_trace_attached,source_settled,25,26,2696300,2696700,400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,source_settled->resize_proposed,,source_settled,resize_proposed,26,27,2696700,2697500,800
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_proposed->resize_send_begin,,resize_proposed,resize_send_begin,27,28,2697500,2697700,200
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_send_begin->resize_sent,,resize_send_begin,resize_sent,28,29,2697700,2699100,1400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_sent->resize_ack_received,,resize_sent,resize_ack_received,29,30,2699100,3144900,445800
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_ack_received->socket_accept_begin,,resize_ack_received,socket_accept_begin,30,31,3144900,3149400,4500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,31,32,3149400,3173800,24400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,32,33,3173800,3175100,1300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_trace_attached->source_settled,,socket_trace_attached,source_settled,33,34,3175100,3175500,400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,source_settled->resize_proposed,,source_settled,resize_proposed,34,35,3175500,3175900,400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_proposed->resize_send_begin,,resize_proposed,resize_send_begin,35,36,3175900,3176000,100
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_send_begin->resize_sent,,resize_send_begin,resize_sent,36,37,3176000,3177300,1300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_sent->resize_ack_received,,resize_sent,resize_ack_received,37,38,3177300,3609900,432600
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_ack_received->socket_accept_begin,,resize_ack_received,socket_accept_begin,38,39,3609900,3611500,1600
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,39,40,3611500,3635400,23900
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,40,41,3635400,3636800,1400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_trace_attached->source_settled,,socket_trace_attached,source_settled,41,42,3636800,3637100,300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,source_settled->resize_proposed,,source_settled,resize_proposed,42,43,3637100,3637400,300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_proposed->resize_send_begin,,resize_proposed,resize_send_begin,43,44,3637400,3637500,100
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_send_begin->resize_sent,,resize_send_begin,resize_sent,44,45,3637500,3639000,1500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_sent->resize_ack_received,,resize_sent,resize_ack_received,45,46,3639000,4085600,446600
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_ack_received->socket_accept_begin,,resize_ack_received,socket_accept_begin,46,47,4085600,4087600,2000
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,47,48,4087600,4110800,23200
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,48,49,4110800,4112000,1200
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_trace_attached->source_settled,,socket_trace_attached,source_settled,49,50,4112000,4112400,400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,source_settled->resize_proposed,,source_settled,resize_proposed,50,51,4112400,4112700,300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_proposed->resize_send_begin,,resize_proposed,resize_send_begin,51,52,4112700,4112800,100
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_send_begin->resize_sent,,resize_send_begin,resize_sent,52,53,4112800,4114100,1300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_sent->resize_ack_received,,resize_sent,resize_ack_received,53,54,4114100,4519600,405500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_ack_received->socket_accept_begin,,resize_ack_received,socket_accept_begin,54,55,4519600,4521200,1600
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,55,56,4521200,4545700,24500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,56,57,4545700,4547000,1300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_trace_attached->source_settled,,socket_trace_attached,source_settled,57,58,4547000,4547400,400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,source_settled->resize_proposed,,source_settled,resize_proposed,58,59,4547400,4547700,300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_proposed->resize_send_begin,,resize_proposed,resize_send_begin,59,60,4547700,4547800,100
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_send_begin->resize_sent,,resize_send_begin,resize_sent,60,61,4547800,4549200,1400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_sent->resize_ack_received,,resize_sent,resize_ack_received,61,62,4549200,4956600,407400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,resize_ack_received->socket_accept_begin,,resize_ack_received,socket_accept_begin,62,63,4956600,4958100,1500
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_begin->socket_accept_end,,socket_accept_begin,socket_accept_end,63,64,4958100,4980700,22600
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_accept_end->socket_trace_attached,,socket_accept_end,socket_trace_attached,64,65,4980700,4982000,1300
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,socket_trace_attached->source_settled,,socket_trace_attached,source_settled,65,66,4982000,4982400,400
2,on,reverse,wm_tcp_large,2,destination_init,20260715T211759Z.30531-b2-on,0ba675f095c14bee,SOURCE,DESTINATION,adjacent_local_timeline,source_settled->data_plane_complete,,source_settled,data_plane_complete,66,67,4982400,1233496300,1228513900
